tconst,originalTitle,year,genres,Rating,director,plot
tt13224844,Ballads of the Exodus,2021,"Drama,Musical",5.4,Dalton Thomas,"A young married couple struggle when made suddenly homeless in this emotionally charged British drama, set in a recognisable social setting, which tells a story of love attempting to survive in the face of adversity."
tt13228370,Bobbi Jo: Under the Influence,2021,"Biography,Documentary",8.0,Brent L. Jones,"An honest testimony of addiction, and one woman's discovery that the only way to save herself, is to save others."
tt13229082,Marvin,2021,"Horror,Thriller",5.9,Richard Lampone,"In this chilling award-winning horror film, Dr. Albert, a dedicated family doctor, has spent the past two decades on a desperate quest to heal his son Marvin's severely burned visage. To effectively execute the skin grafts necessary for Marvin's recovery, he must first locate ""subjects"" on whom to practice. Unbeknownst to many, the town's seemingly upstanding sheriff,... Read all"
tt13229946,Upacharapoorvam Gunda Jayan,2022,"Comedy,Drama,Family",5.7,Arun Vaiga,"In a quaint, family town in Florida, 1974, an ominous white van stalks a young girl, and her parents' disbelief leads to a terrifying Halloween nightmare."
tt13232552,The Man in the White Van,2023,Thriller,8.1,Warren Skeels,Former rowdy jayan is in a mission to conduct the marriage of his niece.Things got out of hands when things get worse
tt13234058,My Son,2021,"Crime,Drama,Mystery",6.0,Christian Carion,Over one in three women in Turkey experience domestic violence. Lawyer Ipek Bozkurt's clients risk their lives while fighting the culture of violence in court
tt13234764,Dying to Divorce,2021,Documentary,7.8,Chloe Fairweather,"Chelsea Bledsoe and her husband Graig throw a surprise intervention for her old high school boyfriend, Henry, with a mismatched group of acquaintances from back in the day to fill out the guest list."
tt13236726,An Intervention,2021,Comedy,7.8,Dan Eden,Edmond Murray searches for answers deep in the Highlands after receiving a frantic call from his ex-wife that their seven-year-old son went missing from a campsite.
tt13237402,Alien Danger! With Raven Van Slender,2021,Sci-Fi,5.3,James Balsamo,Plot not available
tt13237416,14 Ghosts,2021,Horror,5.2,James Balsamo,Plot not available
tt13238346,Past Lives,2023,"Drama,Romance",7.8,Celine Song,"Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny."
tt13238670,The Family,2021,Thriller,5.1,Dan Slater,"Nina was 16 years old when she left her small town without explaining herself to anyone, pursuing her dream of becoming an actress. 30 years later, Nina returns to the village for the first time with only one objective: to die killing."
tt13239062,Nina,2024,"Drama,Thriller",6.3,Andrea Jaurrieta,"A young family, living in isolation and forced into hard labor out of fear of dishonoring their Father and Mother, fight to free themselves from their religious cult."
tt13241608,Bite of a Mango,2022,Drama,8.8,Ron Dias,"2020 comes with enough challenges of its own, but as four best friends each attempt to overcome their own trying situations, they are left unsure if the group can survive."
tt13242416,Egghead & Twinkie,2023,Comedy,7.5,Sarah Kambe Holland,"Directed by Laura Fairrie and produced by the Academy Award®-winning Passion Pictures, along with AGC Studios, CNN Films, BBC Arts, and John Battsek, 'LADY BOSS: The Jackie Collins Story' takes viewers on an immersive journey through the trailblazing life of novelist Jackie Collins. Spinning together fact and fiction, this feature documentary reveals the untold story ... Read all"
tt13244024,Lady Boss: The Jackie Collins Story,2021,"Biography,Documentary,History",6.9,Laura Fairrie,"After coming out to her parents, an Asian American teenage girl takes off on a road trip to meet her online crush with the help of her nerdy best friend."
tt13245542,Deadlock,2021,Thriller,8.1,Honesty J. Edwards,This film's English language title is now called Hudson River Wild.
tt13245864,Yes I Am Student,2021,Drama,5.1,Tarnvir Singh Jagpal,"Set in India, it shows the life and struggles of an International student in Canada."
tt13247080,The Hudson River: Journey Into the Wild,2021,Documentary,7.7,John K. Dutton,"The world is on lockdown and tomorrow isn't promised. Unemployed Jaleah Capri is unexpectedly stuck in a house with her feuding ex, Ray Montgall, and her new fiancé, Captain Perry. As the night progresses, the danger outside becomes no comparison to the chaos that advances behind closed doors."
tt13247118,Missing: Search vs Revenge,2021,"Mystery,Thriller",8.3,Srini Josyula,Gowtham (Harsha Narra) and Sruthi (Nikkesha) are a newly married couple. One night they meet with an accident and Sruthi is missing ever since. Gowtham's search for Sruthi with the help of his friends and Meena (Misha Narang) is the story.
tt13247534,Just Be Yourself,2023,Drama,5.9,"Michele Frantzeskos, Renee Wood","Three patients Heidi, Robin and Keith are enrolled in group therapy with Dr. Davidson during the height of the COVID19 pandemic. Positive messaging film will inspire you, give hope, knowing that it's OK to ""Just Be Yourself""."
tt13249412,Shaadi Mubarak,2021,"Comedy,Romance",6.9,Padmasri,A love tale of a non-expressive couple who happens to fall in love with each other unraveling the hurdles on their paths and what choices they make and the consequences that await in ending up the unexpected situations.
tt13249596,Father of the Bride,2022,"Comedy,Drama,Romance",5.9,Gary Alazraki,"A father's coming to grips with his daughter's upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American clan."
tt13254234,Hope Again,2022,"Drama,Family",6.5,John Michael Hightower Jr.,"A new town, school, and youth group is exactly what Darla and her three daughters need to restart their lives, but despite their struggles, God's faithfulness still proves they are not forgotten."
tt13254446,Battle of the Gods,2021,"Adventure,Fantasy",5.4,Martin Munthe,"After tolerating five years of disrespect, Cassie decides it's time to make hell for her in-laws and her cheating husband."
tt13254554,The In-Law Gang!,2023,"Action,Comedy,Drama",5.2,J. Jesses Smith,"When an individualistic young woman escapes to the woods to reconcile her sister's tragic death, her solitude is quickly squashed when her relentless childhood friend shows up unannounced."
tt13259952,Juniper,2022,"Comedy,Drama",5.7,Katherine Dudas,"Two Viking Gods and sworn enemies fall through a ripple in space time and find themselves in the present day world. Only a young girl, unaware if her powers can find the portal and bring them back."
tt13259956,A Future History Of: The Elephant 6 Recording Co.,2022,"Documentary,Music",7.5,Chad Stockfleth,"An inside look at the '90s psychedelic rock collective that launched Neutral Milk Hotel, The Olivia Tremor Control, and The Apples in Stereo."
tt13260630,Adeline,2022,Drama,6.8,Greg James,A small Midwestern community becomes the epicenter for miracles when a mysterious woman brings a healing horse to town.
tt13261780,Hari Singh Nalwa - Champion of the Khalsa Ji,2022,Biography,9.6,Prabhleen Sandhu,Plot not available
tt13262002,Thank You Brother!,2021,Thriller,5.8,Ramesh Raparthi,"A fiery youngster and a pregnant woman, who are stuck in an elevator."
tt13262868,X,2021,Drama,7.1,Mark Duggan,"A brief encounter causes one man to reflect on the monumental impact that an 'ex' has had on his life...but can the man rediscover his once sentimental soul and reconnect with the notion that ""all you need is love""?"
tt13263966,The Sound of Hope,2024,"Documentary,Music",8.9,Emanuele Michetti,"Seeking refuge on an island in Upstate New York, a married couple's final attempt to salvage their failing relationship takes a turn for the worse when the husband begins to regress emotionally, mentally, and physically."
tt13265204,Metamorphosis,2022,"Drama,Horror,Sci-Fi",5.4,Alex Smoot,"A diplomat, a teacher, and a musician declare war on poverty, ignorance, and crime, using an unorthodox weapon: classical music education."
tt13265312,Ghar Pe Bataao,2021,Drama,7.6,Neshu Saluja,"After 5 years of their relationship, the girl struggles to convince the boy to apprise his parents about them. The boys seems to be dithering and stalling because he is aware the full weight of an inter faith marriage would do to his parents. But the girl has made up her mind. It's now or never and she will push through. The entire movie unfolds in real time over thei... Read all"
tt13266270,All We Got,2021,Drama,5.8,André L. Hopson,"After 8 years, Kristin Baker returns home to her siblings, after receiving news of their mother's death."
tt13266998,Bull,2021,"Crime,Thriller",6.5,Paul Andrew Williams,"Edge of Insanity follows Rylee, an aspiring actress in her late 20's, who slowly loses her sense of reality after witnessing her parents murdered."
tt13267122,Edge of Insanity,2023,"Horror,Musical,Sci-Fi",5.8,Barry Andersson,"Ainsley (Kelsey Gunn) is a misanthrope who hates people but when she suddenly finds herself in isolation with no one to talk to, she realizes how much she actually misses connection. Enter Ulysses, a dead mouse in a jar. With a little bit of loneliness, a pinch of imagination, and a mouse-sized tuxedo, Ulysses becomes her training wheels in this newly discovered world... Read all"
tt13267436,Little Jar,2022,"Comedy,Drama",7.1,Dominic López,"This documentary follows the work of Task Force Argos, a special division of the Australian Federal Police, as they investigate the global networks exploiting children by posting their photos and videos on the dark web."
tt13268264,The Children in the Pictures,2021,Documentary,8.0,"Akhim Dev, Simon Nasht",Bull mysteriously returns home after a 10 year absence to seek revenge on those who double crossed him all those years ago.
tt13269070,Hyperlink,2022,Drama,6.4,,"A Christian convert is preparing for his rebirth as a man of god - unaware that his teenage daughter, who hasn't heard from him in three months, has declared him dead on social media. A school girl sees her private life made public when she invites a classmate, who is an online influencer, to her home. A divorced man with financial troubles so much wants to show his y... Read all"
